id,accountId,puuid,,profileIconId,revisionDate,summonerLevel,champ1,champ2,champ3,lane,gender,born_year,game_started_year,MBTI
sELcK3QjZnU81XtGfrioYqPXRBOL-uzyA0mHGvHbYVO1kBI,Tq0RO1HiJG7552KiZgJE6l9hDJbso4SzGhul8LZ2mJtAShw,tNemQGQ3mYUZE5q2rJ_d6LivrZ9K1bzYbut11rbxYx0QBlqn-Snhx484105gjO_q8CxYeLOcU4QWkg,,3865,1.61E+12,338,9,98,5,JUNGLE,man,1999,2013,INTP
kFweVz2kq3qsL8osRlWFCfGXzNwW80pSUSKnjXeQB6ANjxk,ai_mMf0Vs-zm3Jsl-gBJFTPRCjZXNHFwqAv_h6tDci4eV0I,onc9Q6kxKzAi5WgIlXhPQHSoigWzb5lX6WQzo_g6n3kDrS7r4TrRIsc1h04aPRAxiGWJKS4fP5iUNg,,4787,1.61E+12,143,81,51,202,ADC,man,1998,2013,ESTJ
kFweVz2kq3qsL8osRlWFCfGXzNwW80pSUSKnjXeQB6ANjxk,ai_mMf0Vs-zm3Jsl-gBJFTPRCjZXNHFwqAv_h6tDci4eV0I,onc9Q6kxKzAi5WgIlXhPQHSoigWzb5lX6WQzo_g6n3kDrS7r4TrRIsc1h04aPRAxiGWJKS4fP5iUNg,,4787,1.61E+12,143,81,51,202,ADC,man,1998,2013,ESTJ
J-J0QgXqYghUxy9hajzzCuBJt-d-f3aHHfhS3bH_RJJSeWo,1cRYt-_iN8gLx7xb99fuxztGGj0EwRFz5dDPg8uRf0hCt1o,16i7llXv8SgvyJXOoByXOZxwu6Lw9B7YaNFI5Grs9kEIeuxT0apYgrmuLDg9ZinTJDsSQZvTBkmdJg,,4707,1.60E+12,84,57,75,102,TOP,man,2001,2015,ISTJ
aj7jeHoCWhkgx2duXUYF8IbUlrY2O9bpXPfeZDeARPHvpw,yKZ7XY0n8AFVqwlhrhby8uDZqQPzV-YNyPNHMZBhpjWx,Wag_bAK-A4ouqEZeXCsux1fEpYE51Rio4KH8y4MNmiJxaH5OMZchYiokfQ_KIcpLtDnhjXQixHejNQ,,4629,1.61E+12,264,203,154,2,JUNGLE,man,1992,2013,INTP
NfHyF36jcaMC8vSyMl-bS4eG5rR1YU6nCovIgWIbRRwDYQ,oWBPjfnAXelf2WEGdya1DSlIWDvpSDykGtNMVA2rkV4D,xI7faP5B78yqitd51ToOBUN5-Gdp7xpKYKyPmtLsBn7pji6oext_gSfFkTZzrHDD0-de6KDGWaQV1w,,4748,1.61E+12,154,69,517,236,MID,man,2002,2012,INFP
kPvVALC-VaPSw7Bsjs1-vowiPhYUQ_9XWVlxG9rPcOwsRko,y3BnG1yrM1uqZSQ_CMenPq3xU_jAeChXx0XL2xDu5RqfOjs,5kTEYCtTHhCmhmw998vxyM8rqSzULBCJASb9YTPEoXbpKzcbhmxNEJXxyZVd-D9G3zXvCH3UDyALlQ,,4803,1.61E+12,351,421,412,28,JUNGLE,man,2003,2016,ISTP
HGvEEkCJxGrFMDnEiCHAnC7tZ0btw7B57ELpsMK3YFXO8xg,Wo4DZn4BU6wCcF3Guh1RLV74wvjWSli62LcAmqIrvNVYZmF3xXRaudjV,7Ro-kSCHI0pRmz2GhTg3F83FQrRTXau5sQX3pwJCJwHceI36ntfepR2x3iytpGEb_IDc78K91029Rg,,4498,1.61E+12,161,99,235,50,SUPPORT,man,2004,2019,INFP
_aJHE960rSjgsgFdyNCp3Fs_kjynDyJllVWCb6GeKoJuL14,F3rCBX3O3jay8emCQCFzB1eSuVl6q5qdheADf_5qxy8mHeAGyy3JzT5l,uF_TqphGoscGTu74J-oLqqqtq70TJN7y4OGtydp_UkrLdmEMyuX4evTvLkUJllZ438h8DwBK5pOE5g,,4629,1.61E+12,141,412,111,497,SUPPORT,man,2002,2015,ENTP
6BXgqadhzWpU4jgip9CYyZfEetmGFS6w2Ajr9SPSFpe6npk,6Ptl1KLVWvbrzBVW9au1My0JWy4Ao7iT8umxbag7bleOJ8n-5c8L9R3P,x9RYS5PvooP_xuUedRhQPJwShmNX2QuWZIapg3oaWKvKplmhC45qSfCWiLWxH-hwDnjV4C8TIu_BpA,,4803,1.61E+12,122,86,57,122,TOP,man,2005,2019,INFP
6BXgqadhzWpU4jgip9CYyZfEetmGFS6w2Ajr9SPSFpe6npk,6Ptl1KLVWvbrzBVW9au1My0JWy4Ao7iT8umxbag7bleOJ8n-5c8L9R3P,x9RYS5PvooP_xuUedRhQPJwShmNX2QuWZIapg3oaWKvKplmhC45qSfCWiLWxH-hwDnjV4C8TIu_BpA,,4803,1.61E+12,122,86,57,122,TOP,man,2005,2019,INFP
S6Appw-FR6lMfU4QkIYw_AkQcq-5nh_QE5-5hIL_M_dkK1Q,BcH9PO_Yday22TuHQVWGCCuiNk8AI96e0GBBtZxm-AoFhSdaHVwpy2xB,3I2CVuXEmkeOpyflrtRVYJQ0b8V5LlbYRUAItqeHtoktLXXCXE6JPxEhlGRVGDI4TSwK68dsRrtzpA,,4748,1.61E+12,149,86,110,875,TOP,man,2003,2019,INFP
V-jB9_CmJunO-MKUN9yclGk7OsaCdTSah3GESKiSvHzLMU8,OBptINpazgxXM0ZRBehrikTsRrdjRDC3aOwOHHhkyvNgQe_Sf63PozY4,cHBOfqvVd64Ij0R0VtZDdFOSHht9uxyeJjjmFn9smhClpgszUN2HMowfh1CB2HxUHvkW0mva71YFPg,,4791,1.61E+12,198,131,105,86,MID,man,2005,2019,ESFP
ukYJn0BLDoQ8rteYLfIoSzEGBXAPopl3TVYgvsz5Eyeau68,PmRyHRR1cZrtS73xaOZ2J9YIct4XLqw-Jygpts1xNhla7L8,qPPzRM2xYGD_CZqOcvGviFj02JBSJfhGHbVw6sYyeQpaWZF22Z0_teXEEaTWZ9jY8XUuw7EtgSdfZg,,3870,1.61E+12,307,11,106,117,JUNGLE,man,2002,,ENTP
favwSWfDPjyG5pvWwlzEyV2AmexkNmdA-utsxJbk9oBXv34,qXNkkkwGSeeiWpDG_RZA1g47aG24Jo2D9ulPbI2IhQ4FNzE,wXYB077O0mky8KxWx6JYWxaN_zdHtGnA2pnN7nHhBHIxCcQVfCZ_s-cdBxYT-5pIP6SLFc0GluZB-w,,4629,1.60E+12,198,34,80,89,MID,man,1999,2013,ESTJ
nJxG1qwtw_k_BCgIH5VLKZd79U7-opYr6s64KwUhA-lHlg,go2QQ0QR3UF_4wsyrISwS1KPwdZ_ZLjK4FlHdwp8JqWM,2Y04IHFQYZgmE_r-9UWt-rWFq081BVV1yF79KtbFe_BeoiQ70-dOG461zEuzXot8DAb3lCjSvU4fkA,,4763,1.61E+12,174,90,56,80,MID,man,1988,2015,ENTJ
6gZtMyhNigGcrOwnVzhGZUHMxMHZNHDY_ohP_7CXZ1gWWE8,BWG4YzFXNM9uLguXgr3EiRkLEZdxjgXo1cIxSpoDnZLyGBk,1r7ccOa0A-1clkxVbaw4Uj3lshdKTXJPFOJqE4SInA8sf7jQZzqIyuXUbRS-senI090qB3Rl1U0Ztw,,4100,1.61E+12,343,83,106,6,TOP,man,2001,2015,INFP
N1F8qtjV9uae-FNLom1lNmbuvZLV113XyeITWuPrg-JaLmQ,zHq-2Z6uFLx9eHcobPKL92ZfndfEFS8LJicNqShhOUsKrh4,sfosRnvbeBGwajAwwxxUsBGx-M4ZPENofipFGoJ3xgBZauSWcN9OWcbS6CQ1t3dfPiTxHj9SHu3lcQ,,4568,1.61E+12,274,421,517,516,ADC,man,2000,2015,INTP
Jvm9L-gGbouFWba7s7q7mWowky3xznOask7BLX7iibi2iQ,7xvLm9m0Ro6odPvqXockU4B14re0tXkl_wsEAFbbPyA,oKC0vUBGk4NHeXmbbRZuupTH_H9FVipVOiYCiFNBPvsHQm3mxcDAfC3cgCc2P-M8mmD7phD0rXcK7A,,3016,1.61E+12,178,68,56,516,MID,man,1996,2012,ENTP
u1GpktvySGDN4DODaOak_SaB-zsXo8w6pNJMOpOvs_Nrbg,axdyJWUd5XpIqzCnTtQ0oYH96dt1wpAMwIGpENgB62Ea,aoSowx1ZyKa32soEVcLYH-TmM6zF32_BMqVi7Q00oetJ2JBJfcoPF2-Q3QUMKFrY-0EZzjZcDaSJtQ,,4801,1.61E+12,272,517,266,875,MID,man,2000,2012,INFP
Euz5yfYYMAWpSaJpp8tk8hlcLwLdlTkRn4EB0vXDMw5cnA,FMmeTTlhTZKcrRVE6tFkfhhqeYLfy2N7X1Ij7tLHGsc,JfFHBP8FdBrn_Cbm4ukEA9XfcEGs7M4CDVEeT91UWkxs7SBfqbTaWIc41EDmf9V9mptp9wtNX6rHQA,,4814,1.61E+12,193,266,240,68,TOP,man,1994,2012,ENFP
0RJBofpX7J_JLVeDbR7NRZgW0Y4H7oU3CXxvCmx5lgKoK3U,R0iMywkl4lgoE-hP-FuIlPIR0Uu86CH1-GLn4rEzCem0Z2U,9CcyVgNNgsO9-9Kwe8nUPmPfSLfTCcuacMSK1N0BxoomYsooxsYuiFjebL3l6Pol2XRw_PLrp5W-vQ,,3543,1.60E+12,322,142,517,84,MID,man,2001,2016,ENFJ
u1BStjZQoIrfmEGouq_p-fN9H_25kO79xurjNZMq3Um-3A,mEbxebwY6zh-dXa77p63FngBjhg-VklKI2m-_6p20hSY,35YHnhLEPZruSrMQdgmm8Mu0YNH2gnxWQoSSXNsSo2YKlVGOkDtNU6orlbJjMoupw_PreXiBugt0Vg,,4202,1.61E+12,49,89,497,117,SUPPORT,man,1994,2012,ESFJ
RZFicqjNfSxqOYG-nHdbzXIIR6WZTR063oUkg1WR6plC0_8,ozEmdjHAEmiU73OiwZt2lZ49QRXuBnE1qbKi1KBc9_WRH2TC84P_lSvH,peHb0GFU_Fv_rSM4DdIk4hKaP2NFVDO-kYcMkodwM8qXye6fxkHVg9KTAZdHsNjfl-rc3Pfg8_1eHA,,3632,1.61E+12,160,555,53,412,SUPPORT,man,2005,2019,ISFP
b4zG0VCti_5rWH8YpGvQXvWKo9Et4_zGYTXcTCiI0BdxIL4,0Fry9e_WqBIqB3-D4s7NOCqzXit9Wl5WlLgrJQ1KCdvN43bq69NXkuSZ,8o8WUFkAK_gbQmjthuIESy7wVjDJ3zic6ckQuL6-W2yNjtlhupwmI5T6r3kPa74bMKPf_PUXUnQNXQ,,4762,1.61E+12,62,497,89,111,SUPPORT,man,1995,2015,INFP
JCq-W_x7-nmdEztPMBYRAXJ2vGxFPz9aOZVbN6NxC33BUg,qTtC4Ym1sQ1Oc3ARuzkxypcFoJMTgVYiTNY-vybD-lPz,Vkt2X02ADq_GS_nYSDFXsRo_6haLrc51NhvUXvAEWEIkwu5L1wdEoexGTyvU8Jar_U-3OzMTaqsyjg,,4779,1.60E+12,304,89,111,412,SUPPORT,man,1987,2012,ISFJ
vK6-76c5RIK-2f4exRzqjch8UB28pekMQqNzFkx4uTg9n70,F5smqXQhijX1KnvYfSnw2JmI5-azevnn0U2aziInVwRYJw4,8X8SZESodEvMlUtGxmdlGM9L5fb-ikSsXA-a-SHqzuaE-bMPuvapJ8qU2b-FYx4maxkp2Q9K8VdaCQ,,696,1.61E+12,195,51,15,81,ADC,man,1995,2018,ESTJ
FZ6Waj5BhIwHCjPhhVqHMrtUeb8lm1oo418WforsNCFvTS8,La3ULzuiWcJin7DYIG3_JG7LlBE370nEytwdb-xaePRBYPwIJqludSgx,XOtQxv1T-lhy3fYIj7WihF4z8XWv1iqBCb_dfXs2PqAzWELIrq18mg7xq_gs6dZimTUErMWpYimfdQ,,4568,1.61E+12,106,7,17,8,MID,man,1996,2014,INFJ
a0W0aL1iZAbcVyJUqtDXpuKAgtqGfM2uzPxgkqajqPrZPQ,Tm7ySq0A0WyA9OqN9gqwPAiCB1D0tZqKCHeuOF3wmgJI,s7y6zuJLX9URkHqawsbzeosgngRv7NZcax51VVK3NCYs3aGAn2rMii5B5CzdJO3VDpiTEHlBiHckQw,,4277,1.61E+12,203,53,51,89,SUPPORT,man,1995,2013,INFJ
GgOHzuCNcaTeYWOvrbupB6or0izmYIhnwVyRW-nscEilHFM,P8trZwF38TtIbFE9vJm4zwGyAsHK69Yv7dUgbDELXr9F56h1Hp7QPRg6,8jc5zMeaxeFcxHZGQuvPBKNiT7DTsY6uGGm-CMYWar6nA5zotY7rbyUBAr118Bp_T9ztc1ieyor0Bw,,4759,1.61E+12,67,516,20,86,TOP,man,2006,2019,INFJ
xQx0nC4lxAtYgky3S_FEuvcTM6MTChG3tV8CoujcFAmCdOo,IcvoP5n3tqezAWHanABbUyyrzi3dozHsDUgYWupiOzAMsAA,rzSiIBaW00k5W5Vml0nu2A0VoGy7XSgDkKJpD6SpHrFAy-PR-8dhniJ5OYOAtfD7kCD8wE90Mbik8g,,4495,1.61E+12,166,235,201,89,SUPPORT,man,1992,2019,INTP
srGylOHiZX3kZYe7rshIWsHZ48oMvKks6aWflJxBEHxSr5Q,KUNx9ApMp2rc6g3ppFyvDyCtGUOseEjQDz7nD8FJT6Zjnhqm_RbuncVp,NolWbeW1rxW5Nuc_AZM1gkenwN9cxDQ7v8AF_Ow1cPxt1MWMlfcEdzW5gyVoNf10RKIC7ChZT8LrwA,,4655,1.61E+12,76,2,98,75,TOP,man,2001,2015,ENTJ
Axk5UV6np-pxJ8cp0PVO_f5OG_OISQi4EwovBHR1zpTpX7M,eh8cSQPl8wuquyHsuCKJf-FIjJf0D6ZJsvK5Nn-TAZtdoL4,WFoBWKPqrg2kkUvxrWWSvQRquxfvIT7zB3GtTbsbY5mn8-KkEtPkUJ4xj_xXpLvNPPk0EjPPjQCXBA,,7,1.61E+12,236,523,30,111,JUNGLE,man,2001,2013,ESTP
79R7aRGyqfIFCR46uxuCVUbDt13xTwbByxLwzj7IEgxO7g,O8bzh3fZgjtG-nkYQqmNLiawvJX45taGmQB0ra0wgI4,ItNqBudHJzJvKLRaKWzeeIJhKUnLdgJ1QvX1zZ_I2yD-3MM5x9DLJ2zEl5-f93wtOfyAnVoOWANnHA,,4763,1.61E+12,173,81,876,235,ADC,man,1994,2012,ENFP
nL7IMyJXokGb65NIpGE3jpL69t1el5DST2jmVPlJjmcvdQ0,PT3pLqzGSAHINhiuEcVqR-g1uYdPdhMNpGgTbkXW2ezlLd8,6AncCgCPTj5VBiOBy8lN78AQoBhppu69IowfAQBSsG6w4m98Kow3VpiBfb1JN0Zs5ftzGYxqmNTjMA,,4495,1.61E+12,229,235,222,412,SUPPORT,man,1999,2014,ISFP
W5haXv3eqjDH9L0w-Ry4IOJoAgGFzqopjCcNwwU-ivFBlvs,4HCLMdBTKsgKbduspksKo1AsZWjWY16hk__IAXLuTba1oeM,4HYNXlC8Wn8KCRQzq2yiB5zz54xC6xaYiJOglpOD2rVeLTgHZSu5kMpvKOwEW7B0fJZjgUNIi9nIZg,,4320,1.61E+12,292,164,266,81,TOP,man,1996,2013,INFP
b8k5Km-a3TUVeWrfzSF5BNZlIYGgKoYqfTUWr6Cz5gvG3g,UZ4qbMN17ODeXM0u_Y5akbJF-UJ4cBci31cHecqspjRU,javSgjRugOiuzJtYf9h1137dbEHI8I6aWXnEc9q3c8FgqesKzVvvD3X9J2gvJW0-EuJE6Tl0c9Vwkw,,1641,1.60E+12,68,99,57,36,SUPPORT,man,1995,2015,ISFJ
D-b2h7yoIbBCWk2RxMUsjn4iIQtVwn2ykcVV9bsWOmOqLw,nJ7VqoXX5TLmJbg9NfflZvcRuSYQlCoqj941BjvdlOdn,jCvTpeDUzUd0mWCbi3k56HJv_qnFAVWSyMHnyU1PR3FQeCbi8Mqw-1W_17-8w1h_hl6-KyQFUfY5cA,,508,1.61E+12,323,64,60,104,JUNGLE,man,1996,2012,ENFP
orOCNkq0p_hhFxFVEgMCBdPEiSkF3fvXE8tg0JQYnKLGApM,_4RmXjj9AG_NZmK3l4Rp4ZvpgUGzT6OQfLpfCsSo7_IPUfrNtX81GsKj,5TQMmkjvBYApD3bKeNmNQL8mfqpHFoc16dHJww7vMKv01ZGut8pKfacnXXzyALUB2VxVQVF9h54ueQ,,4498,1.60E+12,84,157,266,523,MID,man,1998,2012,ENTJ
0gsPVDsWlGslm5qh7UMj41lUpqIXEhndt56J196NZfipYoA,4Omn_1VXt5RmyUhWDRyWACrxPr_iGY5DsrW_6por7wj8,KBYszUNoEgJDoQAJD1ML34Nn1LtkTwq-oVeVnq5m9TGB_VQexy1AsTO46W-TjJn4GhKCpWXHaj0_lA,,4707,1.61E+12,231,56,3,59,MID,man,1990,2018,ISFJ
ZHgMs-N46J0fli8JqM3Kf1tko0XixFEDgfNlwJv-M8J0rg,LGM2SpGGoIWw8fT1BsFyE137mLPmM9bUXlxXrYi1ly4,kU6ZlgLcIZKKG5Q29WLFuZMQFEn_7japPyS2mGTFA6AceQZZrHv-n9HPlmRuUpmbbJHrqWKcZFXJtA,,4780,1.61E+12,163,432,50,40,SUPPORT,man,1993,2012,INFP
ZIqvh7c4G-9pKg8Y3NB4NGuHJQIycykBuhl77wWxbiT2SQ,9RllDGaDs5lfzTo9EoUJC3UIV4l6g0PKA41rerB_yNU,n7kn8LKrF-lgZPI8M3ns0_jK3Kbb2EYEGzKzxcHxA_19hk-xTIcV9TC49ED5lgCVB1EzYrei27AiLQ,,4665,1.60E+12,104,106,104,245,JUNGLE,man,1989,2012,INTP
oHTVdXheFrTUe5zq43W5HiqfuLnFymEXbzxM949riv_4hg,NTXgJp88QxiK9lmOYi69M5TgnExdhWcGc2ekM3rzYOg,x-OCt7muMkasYtcgTfx3yJL988dFa7PhGEMARAR7qCOOunImaXy36oqppxtbIyz0oN_9yoQDvP7XVg,,4786,1.61E+12,243,51,120,134,SUPPORT,man,1994,2012,ENFP
zd3vdvecTW_Sh3-Rsofz1MkMpjlbm37VaFaDOg80fI0-3g,nneYLJahJk9INzYvuKRED4G_uc2KkEvLld4Ut7fK_yR7,Ge8Wgv06uibeNyrPhQZEDhtrczeHyPacP5qjVChzrMf5g-ogGaxOv_SSnV_3V7fiwUSvSNP4gPXSQQ,,4782,1.61E+12,80,84,80,236,MID,man,1999,2012,ENFP
1BZfuSS9jPebqz2XREv2ey0CDU6sbJ5qgKQJW7Upxc98Xw,erKBXbt4BZBpdC7eTIMhwDFysaNSkoa1crs0uNG2-_qR,fh9igqJdz355EDzkghJ0x-YO2D8jSonz9vfrV-MA-hDyHbZmi7kcYFm9mBcjhbdmTFDZO9Jx8ycS9w,,508,1.61E+12,195,266,13,126,TOP,man,1999,2012,INFP
7v-94Ut_oln4zpnxpA5-34cx_ajSfO6CU5fjXZRkcZ5t0Fk,OkECX38Y2XQrSLk6u-FQrRuPIYim2JaeVBp-AZqqHl9moMz9z1CXnElN,VyUprlCVmPPkeKYfvALrXVKRPiDehugW4iTuO9yeoPNAGXmkGUOVCh1Vvc51lI4RP3Dd4oFPNsFMrA,,4652,1.61E+12,97,517,360,80,MID,man,2006,2020,ESFP
qrHj7zSJXviD5em9fZjv_xr08m0JtgU7QLE_WyG5J414FdU,Hm3WHXFPXHnbwH502PVDlDc8MMxaDDAOXBxt-DKHyNf3Mxs,pCWhzo2Kgp3F6dHy_-0pEtAuuR6G39QK1-hMl4TJs7OSeHR053xFXgOPcVjSqJKVbbM3Wc27GuSrfg,,550,1.61E+12,267,412,555,99,SUPPORT,man,1995,2012,INTP
#NAME?,sB2OCXgFrQXyZ5QWELB1lgdKEruoqiW2gEIE9L6lkFS7MVw,S28zqh0OGq3bIrKc8STK3GQA6jd2m33NmaNhiNMihNu1KTLDCRVJZ_0OXHoUo0xPdMUIw-VRwfi1BQ,,4568,1.61E+12,129,875,122,60,TOP,man,1999,2012,INTP
-kN1XdO1rJLzgt-4RG2gUaazU3wDRTXSHIK_h__xEppxeYY,TRqQCW1VJknhbyDnmpPmOFzSWLXUTAQFz2gu1B1sX-K6zhE,Ncg-6k82P4PHo3U5DhZ0kvmsCLAXkI7m8d1CDCyU4Tmk8OOg2zW9Uo5_7rY1Zthq1yPAhGJ80H6kpg,,4686,1.61E+12,347,107,82,245,TOP,man,2005,2016,INFP
ts5WRDhWuJ-h3mApsCFs_6MOgZFReSYlfNUdv9VeAaCz-w,8uMFtiKS25FmUxzniSYhQ0N0cl5kEOVnMeIlsB8G1TRr,npbuZj_oD76NVv6x6GTqawqos-dBxRXdnNj-QL8RVsBXRma2uC-2yEQ4SknHctducvh9QYsv5EDjXA,,4568,1.61E+12,233,103,7,12,SUPPORT,man,1994,2012,INFJ
DiIy4gyt8CEHmRTM1g1q-NBy-xk4u5Re_p0l6CAqKBJ7C1A,Ae24jlDHh8UGgsc4r8ugeyUFTDSxGKeO01aexPAfGLcKapyUHH43uHuJ,x0gruicGhTgR3ZB9Mjix7GnqTGIyKJgJxasSsbUa8XqrsXDDIJVqqQpPrpdnMcOef0Wfg2KugxgIaQ,,4763,1.61E+12,70,20,22,3,SUPPORT,man,2002,2012,ENTJ
#NAME?,d4UaZlBQB3DxBAryUOZz-oJ9BjJlAXb4Spy3mjgemW8k,GPcbDDh7OBAnyoS_bUL8VzBUyYmgtnO-Rj8SCWmiR21RNcR9pLIuc2vNNYHKip8NtiAAaNZO13H97g,,1644,1.61E+12,265,21,105,90,MID,man,1996,2012,INTJ
aIuLBnl1c-ZblydGHVxiyIi1eGzva0nek6jdQ_XSpAJsDg4,HG3YIWYeN78EltG51aABpJP1z_y8EPXppaHnZt_j49xEtog,1n3gySByZt9H4M3_dHAXM3aM0VoMsBWHotRNK4gq-0VSvtqW8UIxENil10cwPW_RPjRvDvjN1Z4W_g,,4803,1.61E+12,185,432,44,117,SUPPORT,man,2002,2014,INTP
I-tl21BH0i3C1zLDru5Ba5nLkypeugP4gOSFw1pYrgrbqIw,b_gc8lEVVbjRHMgW3N_ULTQd_aM0wjPS0SxvcFDYYrh3Kio,fH2BuSGhdUk9tH2IQ_HnueE9PkNWTWJzerUTvwmRWuX4De6QzOCQcL_5Q2QNdbgkdp0TAd7k7bhIWg,,4759,1.61E+12,287,64,84,432,SUPPORT,man,1997,2013,ISTP
T42ccjA79hz7A6qO2d9U5cc2Ina4vVC9HVgbfLv4sHMMovU,2rliaYvqGHZ_uNyorApGWPfYktc4e0ay08IelJ7k1seCOWM,6XJ5g6HREMlh-kS6_xBfefR-1m1Vq2OMwqfsQYq9GrY7BfOs8980ElZZD2nqcyMges6X6s2R-RdgaQ,,4707,1.61E+12,98,164,8,126,TOP,man,2003,2016,INTJ
8EUPmiYVKCKoxj4Mw4I2B9r1W5A9aysxKCY725xHliELChA,NBSqFZexRF7t3D1IPwFY8-qUlmkqm4OVOMCR1ksFc-y1NWE,omdROJsiI6UvBBfrfOyyNeMb_Q1L-GHJhW3KzoNiaOaRU_-mqEV5sbya0sIhPWiyQoEUP-IBP7tBEQ,,7,1.60E+12,222,145,29,523,ADC,man,2001,2013,INTJ
HmGQQWSuLJh2Yk7SjfuwB2IpcbBrk0g1EuALAvXUedhdgxY,SVPPGLq8NHirEjfbQhZc8X3MAOxWs9UOxlA8IrmZogfqeoM,l7dMzb_4niBbHPS1kiQcvzEN0fCR9M7uYEC0NbTH4jCDBuJ8gcUNeWX_Ta7UJFbAQ29z8T0McF3Q4Q,,4762,1.61E+12,119,58,516,82,TOP,man,2004,2017,ENFP
v2KR2Ur-J9HPIV2FJULF3nZMKpRSgnO3YcEgxVEpdef8Xzc,Yr4u3WfGmE79OSmNYXxEYQ2JugbXFdcudwKbfqEsI87WjWQ,f1d-J7ob5YYWEiP8X0sZOeXCQc1lvUBp1hClG9EV37yW_PX9nDyS2II-abs7iUYYS197O_m3oRU28A,,4763,1.61E+12,259,202,517,235,TOP,man,2003,2017,ISFP
NDym7WdAdSLYmkFmLIwqeahRX7Y9LpaSizd4IfM_Y2CIhFU,H8RcOTPn3CX4TsmFThwSleLER23JNnOxpb2PXPwPTpfQSIQ,EW5KPs-w8myRfHU0FHnron3Gjb51gEx6leOyKm8-SmuIcr4g9SX0BWEpju-1iSSIvIIpEYFISrWO8A,,3795,1.61E+12,193,412,201,56,SUPPORT,man,2001,2012,ENTJ
RpYfemXYnQWTTFy4gJOoRRBSDfbPu3j94RsFp3iADCgRNg,y8lQZ_YcTrE-0NXYo-GHJ0vknHLmb685c4F3nZcdXppM,KlM70HIvk4ZPcFFxfNS1Z9PfiPHQuPQwnhkwivwxUf2BLM3YlktUAX94TXEgvBdOmfbTaPUwVG5_hg,,1439,1.61E+12,362,111,89,245,SUPPORT,man,2005,2014,ENFP
gACIDQRJu0VTZI89mnwj88iHPg7y-5sFfKyBVk0QerVrGg,oOIG-OiDch3nHu8r2Ix15Kr7wbrmIC3UkIoBx4VfOtQ0,SMZxjd04IIrURnRu2_DzFRsA6L1Hj6zr73CS6EW7xJgWrDOvJZN1FMubHUb6SRdfS8xNNDvXoxwqZw,,4646,1.61E+12,206,91,777,43,MID,man,1990,2013,ESTP
3RV7ILRKNRYMRvs-4gpx8rtmb5RiFtKdt_VZw3gDs_88t4c,U5Fdt-9x5s4NX0cLGJSxsWfFFClAYbaucU7_-IO0rzQr3Vo,6jtm1UgiKz-_DVGFWXGQ-e48mYwNu1zf3NxM1t18ydB3W9SHi7_XokAasGDIxCq3YDJIEudE8QCkYQ,,4804,1.61E+12,355,8,81,84,TOP,man,2004,2016,ENTP
stCR40ZW634703zFOc32cKgvZg7OJG0BcWNBDbQEg3s55xw,sLEGgP443Ui0zOYEa289I8ngegX8RIsEGeyV_-juSZ9wHcA,sYnwKDcZ7r-ULomWkyHxtuHrUKZk9kvnPE9U5IetnLzTxaHq3E5LMFNFSAug8TfKGq4_YjNXfioxKw,,3799,1.61E+12,201,235,202,56,ADC,man,2001,2015,ENTJ
KPTcQUIRtil8LvDNxZY70uAgzDI14njp3rjW3Zc9jIqMlVU,1qmSYg2rrS9xbTSgT9VmAY4Lg9cQNJQpth57WVfj85V-U2yXTLGl8bHP,Mrvv4-TfNTkenA0zDLJPOlvi2D7MHMCEF1Jd0ri3fuXNOFK_kQkp0_AG3afN67S7JbN44-wG9NpGYQ,,4362,1.61E+12,114,518,202,3,MID,man,2000,2018,ENFP
#NAME?,N-NBl8-fV9bh8KHPAAXjbuV4qyse01IkssaFe2sEr-jG,ZWZPfMSyOhbLFmBLTOn9CNEDSzc-owXcnvXDNKsNtsecQ47hWxUF4GF1Xr_BVO1BxV89ONruJiKM5g,,508,1.61E+12,108,91,555,432,MID,man,1996,2020,ENFP
